id,pid,lot_frontage,lot_area,utilities,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,ms_sub_30,ms_sub_40,ms_sub_45,ms_sub_50,ms_sub_60,ms_sub_70,ms_sub_75,ms_sub_80,ms_sub_85,ms_sub_90,ms_sub_120,ms_sub_150,ms_sub_160,ms_sub_180,ms_sub_190,msz_C (all),msz_FV,msz_I (all),msz_RH,msz_RL,msz_RM,str_Grvl,str_Pave,aly_Grvl,aly_None,aly_Pave,lts_IR1,lts_IR2,lts_IR3,lts_Reg,ld_ct_Bnk,ld_ct_HLS,ld_ct_Low,ld_ct_Lvl,lt_cfg_Corner,lt_cfg_CulDSac,lt_cfg_FR2,lt_cfg_FR3,lt_cfg_Inside,ld_sl_Gtl,ld_sl_Mod,ld_sl_Sev,cd1_Artery,cd1_Feedr,cd1_Norm,cd1_PosA,cd1_PosN,cd1_RRAe,cd1_RRAn,cd1_RRNe,cd1_RRNn,cd2_Artery,cd2_Feedr,cd2_Norm,cd2_PosA,cd2_PosN,cd2_RRAe,cd2_RRAn,cd2_RRNn,bd_ty_1Fam,bd_ty_2fmCon,bd_ty_Duplex,bd_ty_Twnhs,bd_ty_TwnhsE,hs_sty_1.5Fin,hs_sty_1.5Unf,hs_sty_1Story,hs_sty_2.5Fin,hs_sty_2.5Unf,hs_sty_2Story,hs_sty_SFoyer,hs_sty_SLvl,ext1_AsbShng,ext1_AsphShn,ext1_BrkComm,ext1_BrkFace,ext1_CBlock,ext1_CemntBd,ext1_HdBoard,ext1_ImStucc,ext1_MetalSd,ext1_Plywood,ext1_Stone,ext1_Stucco,ext1_VinylSd,ext1_Wd Sdng,ext1_WdShing,ext2_AsbShng,ext2_AsphShn,ext2_Brk Cmn,ext2_BrkFace,ext2_CBlock,ext2_CmentBd,ext2_HdBoard,ext2_ImStucc,ext2_MetalSd,ext2_Plywood,ext2_Stone,ext2_Stucco,ext2_VinylSd,ext2_Wd Sdng,ext2_Wd Shng,mvt_BrkCmn,mvt_BrkFace,mvt_None,mvt_Stone,mvt_Unknown,fd_BrkTil,fd_CBlock,fd_PConc,fd_Slab,fd_Stone,fd_Wood,ht_GasA,ht_GasW,ht_Grav,ht_OthW,ht_Wall,ac_N,ac_Y,elc_FuseA,elc_FuseF,elc_FuseP,elc_Mix,elc_SBrkr,gtyp_2Types,gtyp_Attchd,gtyp_Basment,gtyp_BuiltIn,gtyp_CarPort,gtyp_Detchd,gtyp_None,gtyp_none,nbd__Blmngtn,nbd__Blueste,nbd__BrDale,nbd__BrkSide,nbd__ClearCr,nbd__CollgCr,nbd__Crawfor,nbd__Edwards,nbd__Gilbert,nbd__Greens,nbd__GrnHill,nbd__IDOTRR,nbd__Landmrk,nbd__MeadowV,nbd__Mitchel,nbd__NAmes,nbd__NPkVill,nbd__NWAmes,nbd__NoRidge,nbd__NridgHt,nbd__OldTown,nbd__SWISU,nbd__Sawyer,nbd__SawyerW,nbd__Somerst,nbd__StoneBr,nbd__Timber,nbd__Veenker,ext1_PreCast,ext2_Other,ext2_PreCast,mvt_CBlock,ht_Floor
1555,911102090,60.0,5280.0,2,4,7,1895,1950,Gable,CompShg,0.0,3,3,1,2,1,1,0.0,1,0.0,173.0,173.0,5,825,536,0,1361.0,0.0,0.0,1,0,2,1,3,6,7,0,0,1895.0,1,1.0,185.0,2,3,Y,0,123,0,0,0,0,0,0,None,0,7,2008,WD ,89000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,908102300,89.0,11792.0,2,4,5,1948,1950,Gable,CompShg,0.0,3,3,3,3,1,1,0.0,1,0.0,744.0,744.0,5,792,328,0,1120.0,0.0,0.0,1,0,2,1,2,5,7,0,0,1956.0,1,2.0,480.0,3,2,P,0,0,0,0,160,0,0,0,None,0,6,2010,WD ,64000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,533253160,40.0,3876.0,2,8,5,1978,1978,Gable,CompShg,0.0,4,3,4,3,4,6,652.0,3,526.0,48.0,1226.0,3,1226,0,0,1226.0,1.0,0.0,1,0,1,1,4,4,7,1,3,1978.0,3,2.0,484.0,3,3,Y,133,60,0,0,0,0,0,0,None,0,7,2006,WD ,170000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,528110090,107.0,13891.0,2,9,5,2008,2009,Hip,CompShg,424.0,5,3,5,3,4,1,0.0,1,0.0,1734.0,1734.0,5,1734,1088,0,2822.0,0.0,0.0,3,1,4,1,5,12,7,1,4,2009.0,3,3.0,1020.0,3,3,Y,52,170,0,0,192,0,0,0,None,0,1,2009,New,582933,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,903234030,50.0,6000.0,2,6,6,1925,1980,Gable,CompShg,0.0,3,4,3,3,1,4,397.0,1,0.0,706.0,1103.0,4,1103,0,0,1103.0,0.0,0.0,1,0,2,1,4,5,7,1,4,1976.0,1,2.0,440.0,3,3,Y,166,120,0,0,0,0,0,3,None,0,7,2006,WD ,110500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2173,908127070,80.0,8240.0,2,6,6,1960,1960,Hip,CompShg,198.0,3,3,3,3,1,1,0.0,1,0.0,1179.0,1179.0,4,1179,0,0,1179.0,0.0,0.0,1,0,2,1,3,5,5,0,0,1960.0,3,2.0,622.0,3,3,P,0,0,0,0,0,0,0,4,None,0,6,2007,WD ,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,908201040,50.0,9405.0,2,5,9,1947,2008,Hip,CompShg,0.0,3,5,3,3,1,1,0.0,1,0.0,698.0,698.0,5,698,0,0,698.0,0.0,1.0,1,0,2,1,3,4,7,0,0,0.0,0,0.0,0.0,0,0,Y,0,200,0,0,0,0,0,0,None,0,6,2009,WD ,118000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,528170070,85.0,10625.0,2,7,5,2003,2004,Gable,CompShg,292.0,4,3,4,3,1,6,866.0,1,0.0,132.0,998.0,5,1006,1040,0,2046.0,1.0,0.0,2,1,3,1,4,8,7,1,4,2003.0,3,3.0,871.0,3,3,Y,320,62,0,0,0,0,0,0,None,0,8,2008,WD ,284000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,535402120,70.0,9247.0,2,6,6,1962,1962,Gable,CompShg,318.0,3,3,3,3,1,3,319.0,1,0.0,539.0,858.0,5,858,858,0,1716.0,0.0,0.0,1,1,4,1,3,8,7,1,4,1962.0,3,2.0,490.0,3,3,Y,0,84,0,0,120,0,0,0,None,0,3,2008,WD ,171000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,531369010,96.0,10628.0,2,7,5,2004,2004,Gable,CompShg,0.0,4,3,4,3,4,1,0.0,1,0.0,835.0,835.0,5,871,941,0,1812.0,0.0,0.0,2,1,3,1,4,8,7,0,0,2004.0,3,2.0,478.0,3,3,Y,146,91,0,0,0,0,0,0,None,0,1,2009,WD ,193000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2301,923275010,11000.0,11000.0,2,5,6,1976,2003,Gable,CompShg,0.0,3,3,4,3,1,2,1090.0,1,0.0,0.0,1090.0,3,1178,0,0,1178.0,1.0,0.0,1,1,3,1,3,6,7,0,0,1976.0,1,2.0,502.0,3,3,Y,0,44,0,0,88,0,0,3,None,0,6,2007,WD ,135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2854,909253080,54.0,9399.0,2,7,8,1919,1950,Gable,CompShg,0.0,3,3,3,3,2,1,0.0,1,0.0,818.0,818.0,3,818,818,0,1636.0,0.0,0.0,1,1,4,1,4,7,7,1,4,1919.0,1,1.0,288.0,2,3,N,0,0,212,0,0,0,0,0,None,0,9,2006,WD ,167000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,902128020,60.0,7200.0,2,4,5,1950,1950,Gable,CompShg,0.0,3,3,3,3,1,1,0.0,1,0.0,576.0,576.0,5,864,0,0,864.0,0.0,0.0,1,0,2,1,3,5,7,0,0,1952.0,3,1.0,528.0,3,3,Y,0,0,0,0,115,0,0,0,None,0,8,2006,COD,105000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2776,907180120,78.0,10264.0,2,7,5,1999,1999,Gable,CompShg,183.0,4,3,4,3,3,5,1162.0,1,0.0,426.0,1588.0,5,1588,0,0,1588.0,0.0,0.0,2,0,3,1,4,6,7,0,0,1999.0,3,2.0,472.0,3,3,Y,158,29,0,0,0,0,0,0,None,0,8,2006,WD ,214000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,528172150,13215.0,13215.0,2,8,5,2004,2004,Gable,CompShg,112.0,4,3,4,3,1,6,994.0,1,0.0,426.0,1420.0,5,1426,488,0,1914.0,1.0,0.0,2,1,3,1,4,9,7,1,3,2004.0,3,3.0,746.0,3,3,Y,168,127,0,0,0,0,0,0,None,0,2,2006,WD ,279000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,527375160,81.0,10530.0,2,6,6,1975,2000,Gable,CompShg,248.0,3,3,3,2,1,5,548.0,1,0.0,127.0,675.0,3,1109,766,0,1875.0,0.0,0.0,3,0,3,1,4,8,7,1,3,1975.0,3,2.0,485.0,3,3,Y,48,28,0,0,0,0,0,0,None,0,6,2006,WD ,184500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,902201130,50.0,6000.0,2,3,7,1948,2002,Gable,CompShg,0.0,3,4,3,3,1,5,331.0,1,0.0,318.0,649.0,5,679,504,0,1183.0,0.0,0.0,1,1,2,1,3,6,7,0,0,1981.0,1,1.0,308.0,3,3,Y,0,176,0,0,0,0,0,0,None,0,6,2007,WD ,120000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
547,531450120,70.0,7703.0,2,6,6,1992,1992,Gable,CompShg,0.0,4,4,4,4,1,6,52.0,3,364.0,400.0,816.0,5,833,897,0,1730.0,0.0,0.0,2,1,3,1,4,6,7,0,0,1992.0,3,2.0,528.0,3,3,Y,0,91,0,0,168,0,0,0,None,0,11,2009,WD ,171500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1842,533208070,35.0,4251.0,2,7,5,2006,2007,Gable,CompShg,0.0,4,3,4,3,1,1,0.0,1,0.0,625.0,625.0,5,625,625,0,1250.0,0.0,0.0,2,1,2,1,4,5,7,0,0,2006.0,3,2.0,528.0,3,3,Y,0,54,0,0,0,0,0,0,None,0,6,2007,New,164700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2748,906204180,88.0,12128.0,2,6,4,1989,1989,Gable,CompShg,232.0,4,3,4,3,1,5,549.0,1,0.0,319.0,868.0,5,1313,1246,0,2559.0,0.0,0.0,2,1,4,1,5,9,7,1,3,1989.0,3,2.0,506.0,3,3,Y,0,245,0,0,168,0,0,3,None,0,11,2006,WD ,209000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2425,528228430,3072.0,3072.0,2,7,5,2004,2004,Hip,CompShg,18.0,4,3,4,3,1,6,1059.0,1,0.0,306.0,1365.0,5,1548,0,0,1548.0,1.0,0.0,2,0,2,1,4,7,7,1,3,2004.0,3,2.0,388.0,3,3,Y,143,20,0,0,0,0,0,0,None,0,9,2006,WD ,225000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,908227040,58.0,8410.0,2,5,3,1910,1996,Gambrel,CompShg,0.0,3,2,3,3,1,1,0.0,1,0.0,658.0,658.0,3,658,526,0,1184.0,0.0,0.0,1,0,5,1,3,8,7,0,0,0.0,0,0.0,0.0,0,0,N,0,151,0,0,0,0,0,0,None,0,5,2006,WD ,81000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,528429100,49.0,15218.0,2,8,5,2006,2006,Gable,CompShg,0.0,4,3,5,4,1,6,1562.0,1,0.0,108.0,1670.0,5,1670,0,0,1670.0,1.0,0.0,2,1,2,1,4,6,7,1,4,2006.0,3,3.0,928.0,3,3,Y,0,240,200,0,0,0,0,0,None,0,9,2006,New,336820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2114,906402070,14364.0,14364.0,2,7,5,1988,1989,Gable,CompShg,128.0,4,3,4,3,4,6,1065.0,1,0.0,92.0,1157.0,5,1180,882,0,2062.0,1.0,0.0,2,1,3,1,3,7,7,1,4,1988.0,3,2.0,454.0,3,3,Y,60,55,0,0,154,0,0,0,None,0,4,2007,WD ,277000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
